iter	MAE	RMSE
2693	0.1213101219	0.1599821368
2694	0.1212913944	0.1599572942
2695	0.1212913116	0.1599572431
2696	0.1212708102	0.1599325518
2697	0.1212634499	0.1599228507
2698	0.1212622145	0.1599208835
2699	0.1212561473	0.1599132056
2700	0.1212527247	0.1599094305
2701	0.1212485524	0.1599046265
2702	0.1212481284	0.1599042519
2703	0.1212445289	0.1598998292
2704	0.1212424228	0.1598970766
2705	0.1212417812	0.159896242
2706	0.1212301075	0.1598815824
2707	0.1212226049	0.1598708406
2708	0.1212099397	0.1598546573
2709	0.1212090784	0.1598535593
2710	0.1212041543	0.1598475226
2711	0.1211836265	0.1598221771
2712	0.1211753346	0.1598109693
2713	0.1211684762	0.1598015643
2714	0.121167978	0.1598010301
2715	0.1211480714	0.1597769824
2716	0.1211355167	0.159761224
2717	0.1211341921	0.1597596158
2718	0.1211322816	0.1597572041
2719	0.1211238339	0.1597464031
2720	0.1211135734	0.1597353504
2721	0.1211069847	0.1597288269
2722	0.1210963252	0.1597155123
2723	0.1210714869	0.1596831925
2724	0.1210617989	0.1596722128
2725	0.121056419	0.1596658344
2726	0.1210404374	0.1596461477
2727	0.1210254415	0.1596254559
2728	0.1210076838	0.1596039715
2729	0.1210014773	0.1595956571
2730	0.1209884525	0.1595796785
2731	0.1209822887	0.1595720558
2732	0.120968343	0.1595533019
2733	0.1209676715	0.159552334
2734	0.1209593674	0.1595416054
2735	0.1209534202	0.1595340054
2736	0.1209463023	0.1595239861
2737	0.120933617	0.1595079231
2738	0.1209223677	0.1594958253
2739	0.1209125957	0.1594841245
2740	0.1209057202	0.1594754069
2741	0.1209045277	0.1594732601
2742	0.120895214	0.1594600076
2743	0.1208884867	0.159451748
2744	0.1208740173	0.1594354506
2745	0.1208683024	0.1594293366
2746	0.1208560883	0.1594147677
2747	0.1208315875	0.1593856134
2748	0.1208309095	0.1593850141
2749	0.120826707	0.1593795661
2750	0.120810488	0.1593594166
2751	0.1208056526	0.1593534002
2752	0.1207893967	0.1593321027
2753	0.1207756938	0.1593153951
2754	0.1207676023	0.1593055569
2755	0.1207667902	0.1593037607
2756	0.1207543658	0.159287305
2757	0.1207486581	0.1592807062
2758	0.1207304114	0.1592608917
2759	0.1207199178	0.1592480247
2760	0.1207162101	0.1592434302
2761	0.1207055755	0.1592313464
2762	0.1207045729	0.1592302461
2763	0.1206959341	0.1592187647
2764	0.1206857046	0.1592048727
2765	0.1206846818	0.1592037271
2766	0.1206776591	0.1591950513
2767	0.1206664837	0.1591799484
2768	0.1206613465	0.1591726833
2769	0.1206547171	0.1591630501
2770	0.1206512937	0.1591587687
2771	0.1206359931	0.1591417528
2772	0.1206219064	0.1591234939
2773	0.1206213188	0.1591226336
2774	0.120606768	0.1591053877
2775	0.1206009034	0.1590962572
2776	0.1205959279	0.1590894254
2777	0.1205768581	0.1590654945
2778	0.1205710447	0.1590580225
2779	0.1205606459	0.1590466581
2780	0.1205508047	0.1590340618
2781	0.1205476272	0.1590288317
2782	0.1205468462	0.1590282922
2783	0.1205368935	0.1590152962
2784	0.1205229963	0.1589979634
2785	0.1205083476	0.158977649
2786	0.1204948246	0.1589618498
2787	0.1204933257	0.1589591349
2788	0.1204927843	0.158958465
2789	0.1204867089	0.1589520764
2790	0.1204778097	0.1589407133
2791	0.1204666692	0.1589282396
2792	0.1204663257	0.1589278971
2793	0.120462535	0.1589224698
2794	0.1204481977	0.1589053986
2795	0.1204465174	0.1589034873
2796	0.1204408212	0.1588959192
2797	0.1204340878	0.1588870387
2798	0.1204326471	0.1588855383
2799	0.12042498	0.1588747598
2800	0.1204242326	0.1588740197
2801	0.1204237893	0.1588734526
2802	0.1204213401	0.1588705474
2803	0.1204140961	0.1588619374
2804	0.1204084149	0.1588542234
2805	0.1204079671	0.158853753
2806	0.1203998244	0.1588424629
2807	0.1203793662	0.1588160987
2808	0.1203685944	0.1588029309
2809	0.1203653039	0.1587988129
2810	0.1203486414	0.1587782995
2811	0.1203357913	0.1587620016
2812	0.1203350577	0.1587612672
2813	0.1203341519	0.1587602025
2814	0.1203251795	0.1587489937
2815	0.1203194637	0.1587423041
2816	0.1203136637	0.1587374185
2817	0.1203120381	0.1587349157
2818	0.1202956759	0.1587152019
2819	0.1202932456	0.1587117353
2820	0.1202830439	0.1586987571
2821	0.1202740462	0.1586866115
2822	0.1202627789	0.1586736005
2823	0.1202582085	0.1586674304
2824	0.1202480048	0.1586556486
2825	0.1202332444	0.1586380503
2826	0.1202247115	0.1586273577
2827	0.1202241481	0.1586264906
2828	0.1202232611	0.1586253039
2829	0.1202227157	0.1586245025
2830	0.1202100078	0.1586082948
2831	0.1201978446	0.1585916662
2832	0.1201857175	0.1585765144
2833	0.1201839344	0.1585741055
2834	0.1201757349	0.1585634519
2835	0.1201751752	0.1585628912
2836	0.1201745896	0.1585623712
2837	0.120169	0.1585544779
2838	0.1201687724	0.1585540914
2839	0.1201671425	0.1585508867
2840	0.120148155	0.1585233008
2841	0.1201283757	0.1584970536
2842	0.1201252229	0.1584922797
2843	0.1201127907	0.1584775704
2844	0.1201078581	0.1584713469
2845	0.1201048131	0.1584679608
2846	0.1201043994	0.1584674724
2847	0.1200963105	0.1584572204
2848	0.1200861355	0.158441627
2849	0.1200746957	0.1584258663
2850	0.1200596207	0.1584087664
2851	0.1200424404	0.1583879375
2852	0.1200357644	0.1583783653
2853	0.120011761	0.158351862
2854	0.1200037215	0.1583416229
2855	0.1199921436	0.1583255611
2856	0.1199780697	0.1583076259
2857	0.1199515534	0.1582718313
2858	0.1199428857	0.1582607485
2859	0.1199327736	0.1582483921
2860	0.1199199979	0.1582313044
2861	0.1199144404	0.1582249129
2862	0.1199098869	0.1582187284
2863	0.1199095572	0.1582181032
2864	0.1198946619	0.1582008647
2865	0.119894595	0.1582008124
2866	0.1198945064	0.1582007473
2867	0.1198943678	0.1582006782
2868	0.1198751827	0.1581779188
2869	0.1198649202	0.158165286
2870	0.1198629489	0.1581626574
2871	0.1198547503	0.1581524755
2872	0.1198470879	0.1581437814
2873	0.1198425269	0.1581379912
2874	0.1198345928	0.158128768
2875	0.1198289137	0.1581206417
2876	0.1198285588	0.1581203761
2877	0.1198284403	0.1581202773
2878	0.1198064499	0.1580901568
2879	0.1198063581	0.1580900723
2880	0.1198012516	0.1580833399
2881	0.1197913349	0.1580715954
2882	0.1197908412	0.1580710891
2883	0.1197907108	0.1580705721
2884	0.1197815632	0.1580580512
2885	0.1197664653	0.1580378329
2886	0.1197564687	0.1580267767
2887	0.1197511588	0.1580203706
2888	0.1197470567	0.1580158846
2889	0.1197396796	0.1580070358
2890	0.119726425	0.1579919654
2891	0.1197156985	0.1579788214
2892	0.1197026409	0.1579644208
2893	0.1196928565	0.1579523556
2894	0.1196860116	0.1579434682
2895	0.1196734599	0.1579271295
2896	0.1196618679	0.157911598
2897	0.1196414659	0.1578854191
2898	0.119638946	0.1578825422
2899	0.1196372624	0.1578797048
2900	0.1196302512	0.1578726714
2901	0.1196220984	0.1578626105
2902	0.1196098957	0.1578485407
2903	0.1195895772	0.157822372
2904	0.1195861246	0.1578175252
2905	0.1195724903	0.1578010431
2906	0.1195717937	0.157800343
2907	0.11955429	0.1577770521
2908	0.1195532292	0.1577760413
2909	0.1195333039	0.1577533297
2910	0.1195274331	0.157746163
2911	0.1195106378	0.1577255936
2912	0.1195045007	0.1577165999
2913	0.1195032466	0.1577141576
2914	0.1194971857	0.1577061917
2915	0.1194868069	0.1576913192
2916	0.1194853294	0.1576891723
2917	0.119465438	0.157664958
2918	0.1194593849	0.1576579014
2919	0.1194458514	0.1576407825
2920	0.119437744	0.1576315015
2921	0.1194303427	0.1576224575
2922	0.1194255276	0.157616475
2923	0.1194186942	0.1576069327
2924	0.1194158877	0.1576032729
2925	0.1194070728	0.1575929539
2926	0.1194034158	0.1575877952
2927	0.1193883681	0.157568232
2928	0.1193881747	0.1575679908
2929	0.1193877068	0.1575675875
2930	0.1193858959	0.1575659768
2931	0.1193759773	0.1575527929
2932	0.1193702888	0.1575461511
2933	0.1193602978	0.1575338704
2934	0.1193503378	0.1575246059
2935	0.1193463253	0.1575197503
2936	0.1193403449	0.1575121897
2937	0.1193254741	0.157494589
2938	0.1193169283	0.1574825809
2939	0.1193112207	0.1574765056
2940	0.1193105737	0.1574756254
2941	0.1192928674	0.1574524489
2942	0.119284898	0.1574420102
2943	0.1192796347	0.1574355874
2944	0.1192668047	0.1574204122
2945	0.1192667486	0.1574203669
2946	0.119250361	0.1573997422
2947	0.1192434147	0.157391044
2948	0.1192374763	0.1573833091
2949	0.1192369135	0.1573828011
2950	0.1192209597	0.1573622732
2951	0.1192016083	0.1573369005
2952	0.119200155	0.1573353969
2953	0.119193992	0.1573262657
2954	0.1191754042	0.1573015921
2955	0.1191748617	0.157300418
2956	0.1191541503	0.1572761115
2957	0.1191527056	0.1572739169
2958	0.119151305	0.157271897
2959	0.1191389954	0.1572552192
2960	0.1191226162	0.1572359858
2961	0.1191211692	0.1572337899
2962	0.119116677	0.157227653
2963	0.1191134895	0.1572236452
2964	0.1191132701	0.1572233899
2965	0.1191062828	0.1572153634
2966	0.1191053566	0.1572145846
2967	0.1190920673	0.1571960583
2968	0.1190899817	0.1571935148
2969	0.1190812224	0.1571810085
2970	0.1190717567	0.1571680062
2971	0.1190706905	0.1571668363
2972	0.1190495498	0.1571405699
2973	0.1190348321	0.1571242811
2974	0.1190266053	0.1571132895
2975	0.1190248461	0.1571110749
2976	0.119012249	0.1570979657
2977	0.1189894175	0.1570680967
2978	0.1189754867	0.157049707
2979	0.1189731135	0.1570459595
2980	0.1189730204	0.1570458729
2981	0.1189580158	0.1570262846
2982	0.1189554754	0.1570232988
2983	0.1189502311	0.1570163037
2984	0.1189378048	0.1569998429
2985	0.1189328895	0.1569932336
2986	0.1189235773	0.1569808495
2987	0.1189103406	0.1569634884
2988	0.118905382	0.1569568213
2989	0.1188925108	0.1569416423
2990	0.1188816329	0.1569315023
2991	0.1188762906	0.156926212
2992	0.1188755317	0.1569255121
2993	0.118875235	0.1569251349
2994	0.1188661053	0.1569125468
2995	0.1188537167	0.156896989
2996	0.1188424636	0.156883873
2997	0.1188383776	0.1568793678
2998	0.1188282778	0.1568649475
2999	0.1188264952	0.1568624077
3000	0.118821424	0.1568567583
3001	0.1188191756	0.1568537149
3002	0.1188189314	0.1568533979
3003	0.1188186002	0.1568531043
3004	0.1188155253	0.1568492641
3005	0.1188091006	0.1568414661
3006	0.1188075369	0.1568394959
3007	0.11879818	0.1568279599
3008	0.118796357	0.1568254101
3009	0.1187819748	0.1568081285
3010	0.118773081	0.1567981369
3011	0.1187698008	0.1567938239
3012	0.1187636016	0.156787698
3013	0.1187621003	0.1567857255
3014	0.1187533146	0.1567749636
3015	0.118753145	0.156774768
3016	0.1187488495	0.1567696531
3017	0.1187448765	0.1567639807
3018	0.1187373616	0.1567540151
3019	0.1187240259	0.1567353882
3020	0.1187118897	0.1567203684
3021	0.1187110137	0.1567188761
3022	0.1187102924	0.1567181413
3023	0.1186900355	0.1566935549
3024	0.1186826827	0.1566855078
3025	0.1186766491	0.156678931
3026	0.1186601157	0.1566567518
3027	0.1186437068	0.1566349396
3028	0.1186386233	0.1566266289
3029	0.1186323304	0.1566179276
3030	0.1186223025	0.1566058128
3031	0.1186203878	0.1566038487
3032	0.1186183837	0.1566004327
3033	0.1186013754	0.1565775243
3034	0.1185915693	0.1565649239
3035	0.1185912918	0.1565646582
3036	0.1185872503	0.1565595902
3037	0.1185791893	0.1565473173
3038	0.1185784956	0.1565459051
3039	0.1185594709	0.1565238179
3040	0.1185499711	0.1565116723
3041	0.1185492001	0.1565103386
3042	0.1185445574	0.1565052116
3043	0.1185389152	0.1564990571
3044	0.1185216878	0.1564788103
3045	0.1185109828	0.156466244
3046	0.1185011721	0.1564537251
3047	0.1185006275	0.1564528878
3048	0.1184881966	0.1564395301
3049	0.1184826884	0.1564316694
3050	0.1184700109	0.1564165209
3051	0.1184675159	0.1564135147
3052	0.1184510644	0.156394663
3053	0.1184477133	0.1563901126
3054	0.1184279285	0.1563673727
3055	0.1184220318	0.1563590243
3056	0.1184141745	0.1563491404
3057	0.1184108029	0.1563453605
3058	0.1184054805	0.1563392678
3059	0.1184051373	0.1563390389
3060	0.1184047997	0.156338541
3061	0.118383552	0.1563111885
3062	0.1183729018	0.1562972539
3063	0.1183641818	0.1562852419
3064	0.1183589422	0.1562777058
3065	0.1183540571	0.1562711505
3066	0.1183533543	0.1562704781
3067	0.1183531212	0.156270215
3068	0.1183491015	0.1562654988
3069	0.1183457486	0.1562627491
3070	0.1183452741	0.1562620391
3071	0.1183406972	0.1562559946
3072	0.1183281614	0.1562409886
3073	0.1183128105	0.1562249807
3074	0.1183124232	0.15622458
3075	0.1183119495	0.1562240467
3076	0.1183014049	0.1562127028
3077	0.118288788	0.156198251
3078	0.1182848853	0.1561942849
3079	0.1182776074	0.1561839825
3080	0.1182737073	0.1561785996
3081	0.1182618287	0.1561628597
3082	0.1182571414	0.1561572414
3083	0.1182489726	0.1561473539
3084	0.1182425289	0.1561389551
3085	0.1182419623	0.1561382324
3086	0.1182413286	0.1561376188
3087	0.1182338504	0.1561278809
3088	0.1182184268	0.1561087088
3089	0.1182115663	0.1560998449
3090	0.1181965477	0.1560838936
3091	0.1181931137	0.1560795602
3092	0.1181860307	0.1560708734
3093	0.1181793846	0.1560624287
3094	0.1181791059	0.1560622566
3095	0.1181708552	0.1560516494
3096	0.11816228	0.1560432624
3097	0.1181619981	0.1560428432
3098	0.1181608258	0.1560417245
3099	0.1181406107	0.1560166298
3100	0.1181348494	0.1560095524
3101	0.118130161	0.1560044281
3102	0.1181123517	0.1559814486
3103	0.1180962162	0.1559622452
3104	0.1180957044	0.1559617331
3105	0.118091536	0.1559562221
3106	0.1180908641	0.1559554547
3107	0.1180902822	0.1559548088
3108	0.1180686825	0.1559305374
3109	0.1180546653	0.1559162061
3110	0.118053149	0.1559143818
3111	0.1180530686	0.1559143006
3112	0.1180505182	0.1559109556
3113	0.1180396912	0.1558970343
3114	0.11802059	0.1558722692
3115	0.118013219	0.155862998
3116	0.1180060521	0.1558541328
3117	0.1179986887	0.1558451238
3118	0.1179847284	0.1558273438
3119	0.1179831134	0.1558255214
3120	0.1179703249	0.1558092396
3121	0.1179649042	0.155801999
3122	0.117955747	0.1557910939
3123	0.1179499733	0.1557830507
3124	0.1179301166	0.1557582276
3125	0.1179276776	0.1557555428
3126	0.1179172399	0.1557409268
3127	0.1179167988	0.155740568
3128	0.1179057527	0.1557265172
3129	0.117900864	0.1557205699
3130	0.1178868141	0.1557020185
3131	0.1178820707	0.1556963455
3132	0.1178708317	0.1556803513
3133	0.117869203	0.15567816
3134	0.1178497552	0.1556525453
3135	0.1178447226	0.1556458104
3136	0.1178362749	0.1556347737
3137	0.117834392	0.1556323531
3138	0.1178339702	0.1556319681
3139	0.1178152836	0.1556095488
3140	0.1178121054	0.1556060122
3141	0.1178058526	0.1555982448
3142	0.1177980229	0.1555876789
3143	0.1177918036	0.1555789837
3144	0.1177828558	0.155568139
3145	0.1177686048	0.1555507141
3146	0.1177626816	0.1555431683
3147	0.1177504089	0.1555286863
3148	0.1177468206	0.1555240945
3149	0.1177282041	0.155501371
3150	0.1177221159	0.1554941654
3151	0.1177156898	0.1554862741
3152	0.1177145772	0.1554847289
3153	0.1177117931	0.1554814679
3154	0.1176997596	0.1554662683
3155	0.1176861474	0.1554471398
3156	0.1176779117	0.1554350763
3157	0.1176710885	0.1554268909
3158	0.1176580197	0.1554107577
3159	0.1176444045	0.1553950623
3160	0.1176208614	0.1553693007
3161	0.1176100184	0.1553551684
3162	0.1176005389	0.1553426497
3163	0.1175965993	0.155337799
3164	0.1175958788	0.1553362939
3165	0.1175866356	0.1553245168
3166	0.1175769561	0.155309891
3167	0.1175746549	0.1553073484
3168	0.1175709694	0.1553032048
3169	0.1175635256	0.1552932334
3170	0.1175509965	0.1552798116
3171	0.1175467092	0.155274773
3172	0.1175394398	0.155265753
3173	0.1175385261	0.1552650213
3174	0.1175243395	0.1552464552
3175	0.1175081928	0.1552263604
3176	0.1174998539	0.1552162276
3177	0.1174876479	0.1552019759
3178	0.1174838058	0.1551975712
3179	0.117482811	0.1551954611
3180	0.1174773505	0.1551887541
3181	0.1174708412	0.1551809972
3182	0.1174651597	0.1551739658
3183	0.117455155	0.1551633322
3184	0.1174514038	0.1551590692
3185	0.1174410466	0.1551473727
3186	0.1174292216	0.1551332373
3187	0.117426504	0.1551294573
3188	0.1174253874	0.1551281626
3189	0.1174240107	0.1551265127
3190	0.1174159855	0.1551158102
3191	0.1174152692	0.1551149628
3192	0.1174101141	0.155108215
3193	0.117399824	0.1550962069
3194	0.1173853433	0.1550775591
3195	0.1173755318	0.1550627883
3196	0.117366632	0.1550525774
3197	0.1173431775	0.1550195081
3198	0.1173431059	0.1550194372
3199	0.1173266585	0.155000174
3200	0.1173208899	0.1549938443
3201	0.1173113636	0.1549817648
3202	0.1173047885	0.1549734436
3203	0.1173047364	0.1549729664
3204	0.1173036501	0.1549714694
3205	0.1172957776	0.1549622046
3206	0.1172953495	0.1549617955
3207	0.1172945339	0.1549607868
3208	0.1172881447	0.1549545478
3209	0.1172770459	0.15494181
3210	0.1172742486	0.1549383784
3211	0.1172665815	0.1549287071
3212	0.117259241	0.1549185535
3213	0.1172584056	0.1549172721
3214	0.1172521962	0.154909182
3215	0.1172462364	0.1549017356
3216	0.1172375664	0.1548918242
3217	0.1172175431	0.1548687475
3218	0.1172172591	0.1548685418
3219	0.1172117396	0.1548616361
3220	0.1172089632	0.1548580228
3221	0.1172006237	0.1548473927
3222	0.1171934707	0.1548380391
3223	0.1171719767	0.1548124106
3224	0.1171712716	0.1548117195
3225	0.1171628494	0.1548014603
3226	0.1171624016	0.1548010325
3227	0.1171608558	0.154799161
3228	0.1171454289	0.1547776243
3229	0.1171326713	0.1547619256
3230	0.1171208328	0.1547479624
3231	0.117110027	0.1547341294
3232	0.1170978066	0.1547198295
3233	0.1170921588	0.1547118749
3234	0.1170915545	0.1547111905
3235	0.1170870799	0.1547049798
3236	0.117083632	0.1547016865
3237	0.1170726468	0.1546880631
3238	0.1170670852	0.154681297
3239	0.117056162	0.1546680674
3240	0.1170520358	0.1546623612
3241	0.117051136	0.1546602188
3242	0.1170455587	0.1546525026
3243	0.1170285324	0.1546305104
3244	0.1170204909	0.1546205255
3245	0.1170149993	0.1546136674
3246	0.1170149838	0.154613654
3247	0.1170120016	0.1546106065
3248	0.1170040136	0.154600318
3249	0.1170037267	0.1546000344
3250	0.117002847	0.1545982619
3251	0.1169980965	0.1545910014
3252	0.1169930982	0.1545843822
3253	0.1169875478	0.1545769
3254	0.116982844	0.1545697387
3255	0.1169799393	0.154566424
3256	0.1169779895	0.1545641511
3257	0.1169744381	0.1545598984
3258	0.1169638898	0.1545474669
3259	0.1169538199	0.1545345653
3260	0.11694718	0.154527367
3261	0.1169405011	0.1545183048
3262	0.1169352411	0.1545125787
3263	0.1169248557	0.1545007314
3264	0.1169155052	0.1544906187
3265	0.11691495	0.1544899333
3266	0.1169007064	0.1544736578
3267	0.116894771	0.1544660862
3268	0.1168944795	0.1544654737
3269	0.1168925852	0.1544631734
3270	0.11689189	0.1544625041
3271	0.1168846159	0.1544533314
3272	0.1168810446	0.1544496614
3273	0.1168742738	0.1544389602
3274	0.116873721	0.1544381932
3275	0.1168656604	0.154428769
3276	0.1168604751	0.1544223525
3277	0.116860404	0.154422209
3278	0.1168518541	0.1544131271
3279	0.1168433082	0.1544015468
3280	0.1168429547	0.1544008372
3281	0.1168420567	0.1543999897
3282	0.1168196516	0.1543755483
3283	0.1168071244	0.1543613431
3284	0.1167886242	0.154340195
3285	0.1167846959	0.1543357002
3286	0.1167700953	0.1543180968
3287	0.11676217	0.1543084046
3288	0.1167528383	0.1542962585
3289	0.1167514958	0.1542943767
3290	0.1167360437	0.1542768347
3291	0.1167237367	0.1542636151
3292	0.1167229011	0.1542626436
3293	0.1167127814	0.1542495381
3294	0.1167122178	0.1542489468
3295	0.1167112889	0.1542479097
3296	0.1167055906	0.1542406951
3297	0.1167001136	0.1542340695
3298	0.1166937455	0.1542257113
3299	0.1166914894	0.1542227281
3300	0.1166819864	0.1542130069
3301	0.1166800548	0.1542108732
3302	0.1166613886	0.1541857272
3303	0.1166448942	0.1541627452
3304	0.1166413931	0.1541576592
3305	0.1166362459	0.1541510309
3306	0.1166355155	0.1541503827
3307	0.1166205052	0.154130586
3308	0.1166116153	0.1541203065
3309	0.1166092252	0.154117669
3310	0.1165945134	0.1540993221
3311	0.1165762459	0.1540771765
3312	0.1165716556	0.1540711945
3313	0.1165691849	0.1540682777
3314	0.1165632565	0.1540609089
3315	0.1165627695	0.1540603917
3316	0.1165438809	0.154037015
3317	0.1165326629	0.1540243686
3318	0.1165221802	0.15401196
3319	0.1165195568	0.1540088147
3320	0.1165093262	0.1539941874
3321	0.1165052868	0.1539898369
3322	0.1164930804	0.1539748525
